stamp,test,channel,gains,rate_hz,csv,joint,kp,kd,n,fs,rms_error,max_error,mean_error,chatter_dq,chatter_tau,peak_freq,rms_tau,max_tau,tau_headroom,amp,cost,zero_dq
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_L_wrist_roll_20260904_163305.csv,L_wrist_roll,50.0,2.0,647,245.47981356305618,0.023635042125705576,0.09325747816695618,-0.010731824509528415,0.007007533172484679,0.008774154921895995,11.761783957426186,0.051365154114311945,0.25,0.9868421052631579,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_L_wrist_pitch_20260904_163305.csv,L_wrist_pitch,50.0,2.0,643,245.83893845632608,0.021192268627073952,0.08176618722514442,-0.013959946565198946,0.007034572298771058,0.023789271490945545,36.70379174464588,0.2735660870169864,0.6875,0.9638157894736842,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_L_wrist_yaw_20260904_163305.csv,L_wrist_yaw,50.0,2.0,636,244.05706452513442,0.014681288574549822,0.02811675292561805,-0.014354861857389297,0.006649304574817907,0.021752067933753876,11.895863207986112,0.5072804269866654,0.8125,0.9572368421052632,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_R_shoulder_pitch_20260904_163305.csv,R_shoulder_pitch,140.0,3.0,634,240.79070775009092,0.02926644020662412,0.07881970709069544,-0.0262728290417089,0.016083556945711813,0.06071098321014231,14.812046691251648,4.038872606479903,8.7890625,0.7802734375,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_R_shoulder_roll_20260904_163305.csv,R_shoulder_roll,140.0,3.0,652,248.72084027587877,0.10681368115813213,0.12499213352447368,-0.10541218692104629,0.01006082151178495,0.038740674760205915,8.392420990903886,13.93517301945226,15.029296875,0.624267578125,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_R_shoulder_yaw_20260904_163305.csv,R_shoulder_yaw,140.0,3.0,645,245.74544385540045,0.006888329649287259,0.015553702721816498,-0.006688686743847804,0.014542723601133638,0.03283583778839205,20.193036471839108,1.062650219071738,1.4541903734207153,0.9192116459210714,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_R_elbow_20260904_163305.csv,R_elbow,140.0,3.0,646,247.1669928130878,0.015431400764960305,0.064845575149449,-0.004614744234216721,0.011195902872441401,0.04802427010517593,19.51318364313851,0.5327805435135473,2.724609375,0.8486328125,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_R_wrist_roll_20260904_163305.csv,R_wrist_roll,50.0,2.0,642,245.82113664695623,0.005779605911450157,0.019653214276788233,-0.004786638961152087,0.008611439010576248,0.028810030859854494,14.933059702852484,0.09002530796818389,0.5,0.9736842105263158,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_R_wrist_pitch_20260904_163305.csv,R_wrist_pitch,50.0,2.0,648,244.7436556387447,0.02393439952962118,0.06416411683231887,-0.021751519228594387,0.01023886618898388,0.025302996000565455,40.79060927312412,1.0374422442276123,1.3125,0.930921052631579,,,
20260904_163305,sweep_smooth_step,lowcmd,xr_teleoperate,250.0,sweep_xr_teleoperate_R_wrist_yaw_20260904_163305.csv,R_wrist_yaw,50.0,2.0,650,246.6898197366656,0.006243719028446047,0.030315331771227756,-0.0025405447781811125,0.006578724372096073,0.028419861290111845,8.349501591087144,0.1674540694776194,1.0,0.9473684210526316,,,
20260904_163525,gravity_ff,lowcmd,xr_teleoperate,,,L_shoulder_roll,140.0,3.0,,,,,,,,,,,,,,
20260904_163707,gravity_ff,lowcmd,xr_teleoperate,,,L_shoulder_roll,140.0,3.0,,,,,,,,,,,,,,
